,Emp ID,First Name,Last Name,State Abv,Correct DOB,Hidden SSN
1780,53,John,White,ME,02/24/1982,***-**-4393
1781,722,Pamela,Ortiz,PA,03/13/1990,***-**-6253
1782,1391,Donna,Clark,NC,04/07/1987,***-**-3543
1783,670,Mike,Burke,NY,05/09/1979,***-**-3812
1784,2049,Michelle,Hill,AL,01/26/1957,***-**-2454
1785,423,Dana,Davis,MT,03/02/1967,***-**-4598
1786,1181,Brittany,Webster,TX,01/28/1980,***-**-2296
1787,899,Justin,Romero,OH,05/25/1988,***-**-5569
1788,1396,Brandon,Miller,NM,04/01/1974,***-**-2443
1789,648,Melissa,Hendricks,KS,09/16/1961,***-**-6637
1790,245,Kimberly,Scott,OK,10/10/1964,***-**-2120
1791,845,Amy,Williams,AK,10/10/1958,***-**-0952
1792,1950,William,Wright,MD,11/16/1975,***-**-7918
1793,362,Rachel,Mcdowell,AK,04/26/1979,***-**-2963
1794,470,Barbara,Estrada,NV,12/20/1983,***-**-0289
1795,539,William,Jones,MD,08/13/1967,***-**-4239
1796,766,Michael,Williams,OK,05/27/1971,***-**-4633
1797,450,Adrian,Parker,CO,04/08/1986,***-**-9399
1798,1210,Ashley,Rivera,NE,07/23/1964,***-**-7934
1799,923,Matthew,Griffin,VT,01/02/1987,***-**-3734
1800,378,Taylor,Norman,UT,02/06/1987,***-**-7109
1801,1297,Harry,Roberts,IN,02/27/1968,***-**-9243
1802,1294,Shawn,Snyder,OK,04/14/1965,***-**-9603
1803,617,Courtney,Sanchez,OK,12/23/1969,***-**-5491
1804,2100,Cory,Nguyen,NH,02/13/1988,***-**-9204
1805,1300,Dillon,Porter,FL,07/08/1994,***-**-3794
1806,1720,William,Leach,NV,06/11/1975,***-**-5386
1807,1119,Amanda,Sanders,VT,06/17/1964,***-**-8479
1808,1949,Bernard,Kim,IL,10/04/1968,***-**-3296
1809,1020,Susan,Mendez,HI,02/23/1989,***-**-6760
1810,512,Lindsay,Harris,IL,09/23/1967,***-**-4974
1811,1825,Elizabeth,Mckay,MA,06/18/1975,***-**-4629
1812,1355,Laura,Gonzalez,CO,02/23/1991,***-**-0054
1813,314,Amanda,Ross,KY,06/06/1957,***-**-0611
1814,597,Alejandro,Scott,OK,11/05/1968,***-**-3244
1815,370,Derek,Sanchez,MI,12/04/1964,***-**-1818
1816,895,Patrick,King,ME,06/20/1973,***-**-2638
1817,1846,Jill,Hamilton,CA,11/07/1991,***-**-9698
1818,2063,Brooke,Peterson,MS,07/31/1965,***-**-1545
1819,995,Michael,Haas,WY,10/12/1961,***-**-8176
1820,2065,Laura,Clark,SC,11/01/1983,***-**-9301
1821,907,Debbie,Hill,LA,06/12/1968,***-**-0343
1822,1049,Mike,Miller,MT,11/20/1980,***-**-6130
1823,1993,Gabriel,Peters,TX,12/27/1987,***-**-3489
1824,1545,Jeffrey,Brown,CA,12/03/1988,***-**-0673
1825,473,Jason,Campbell,UT,07/24/1976,***-**-3475
1826,1896,Anne,Gill,ME,05/24/1989,***-**-0549
1827,520,Katherine,Wilson,VT,12/16/1972,***-**-2381
1828,218,Joseph,Mcintosh,TN,07/17/1961,***-**-1041
1829,662,Erin,Ortiz,TX,07/25/1962,***-**-1510
1830,1907,Donald,Foster,IL,07/05/1984,***-**-2750
1831,1612,Erin,Gallegos,SC,02/20/1990,***-**-0552
1832,1171,Stephen,Reed,MT,05/18/1960,***-**-5458
1833,731,Ashley,Gutierrez,ME,12/11/1991,***-**-0123
1834,1335,Eileen,Benson,IL,11/07/1966,***-**-5795
1835,781,Reginald,Jackson,CT,08/10/1965,***-**-6778
1836,1778,Felicia,Edwards,IA,12/26/1983,***-**-0974
1837,113,Dawn,Schmidt,TX,12/08/1982,***-**-2713
1838,391,Jill,Hall,AZ,11/13/1983,***-**-8813
1839,1845,Laura,Fox,NE,11/05/1990,***-**-8109
1840,158,Darlene,Ellis,KY,09/13/1994,***-**-3881
1841,1320,Lisa,Harris,FL,10/22/1959,***-**-0170
1842,1951,David,Miller,MT,04/13/1976,***-**-1387
1843,69,Eric,Clark,ME,11/21/1971,***-**-3894
1844,1759,Rachel,Washington,WI,11/07/1985,***-**-8983
1845,1365,Bianca,Torres,TN,12/28/1978,***-**-7874
1846,1671,Angela,Smith,NY,03/13/1961,***-**-5600
1847,1424,Pamela,Hale,ME,10/30/1969,***-**-3067
1848,635,Kyle,Rivera,AR,12/12/1992,***-**-3275
1849,1044,Shari,Stewart,IA,02/26/1970,***-**-8470
1850,2035,Nathan,Sheppard,MI,08/07/1968,***-**-8280
1851,1371,Patricia,Ferguson,AR,04/27/1959,***-**-5356
1852,238,Natalie,Porter,DE,02/05/1974,***-**-1071
1853,286,Robert,Anderson,TN,05/27/1982,***-**-4340
1854,1131,Andrew,Howard,AL,08/11/1965,***-**-5489
1855,477,Randy,Mack,AZ,09/17/1976,***-**-8346
1856,1763,Crystal,Thomas,OR,07/23/1972,***-**-9079
1857,1963,Angela,Reyes,KY,07/26/1959,***-**-4418
1858,72,Charles,Williams,KY,01/09/1972,***-**-1525
1859,1450,Andrea,Brown,IN,12/28/1967,***-**-9598
1860,504,Timothy,Henson,WY,04/18/1987,***-**-0242
1861,1789,Terri,Levine,VT,03/29/1987,***-**-6427
1862,971,Jesse,Pacheco,CA,07/17/1969,***-**-0584
1863,247,Julie,Jacobs,NE,04/12/1984,***-**-4568
1864,279,Stephanie,Hoover,UT,08/30/1990,***-**-5541
1865,2104,Veronica,Blake,UT,05/28/1991,***-**-4434
1866,2036,Matthew,Smith,WY,08/10/1958,***-**-1697
1867,1329,Elizabeth,Lynn,KY,08/01/1993,***-**-2211
1868,540,Devin,Johnson,UT,07/11/1964,***-**-3213
1869,284,Cameron,Turner,NC,08/02/1964,***-**-6438
1870,1548,Luke,Robinson,TN,04/10/1993,***-**-5430
1871,1834,Cheryl,Carpenter,LA,01/03/1994,***-**-8234
1872,183,Loretta,Ramirez,AR,12/20/1980,***-**-6782
1873,1843,Anthony,Garner,ND,06/16/1993,***-**-9060
1874,888,Walter,West,NV,09/04/1967,***-**-7787
1875,594,Todd,Brown,NM,04/30/1978,***-**-6104
1876,562,Jenny,Reed,WY,08/23/1968,***-**-9156
1877,1337,Joseph,Paul,NJ,02/08/1994,***-**-9283
1878,666,Samantha,Brewer,ND,09/13/1994,***-**-0433
1879,309,Jacqueline,Shelton,MO,11/27/1984,***-**-7295
1880,967,Patricia,Hamilton,NE,07/07/1991,***-**-5191
1881,110,Megan,Cook,HI,05/21/1974,***-**-5748
1882,936,Thomas,Caldwell,TX,01/25/1987,***-**-7036
1883,1433,Samuel,Ryan,NJ,01/24/1993,***-**-2946
1884,1879,Kayla,Monroe,ND,01/10/1969,***-**-4972
1885,404,Jessica,Harper,MI,11/28/1978,***-**-3504
1886,152,Chad,Copeland,WA,05/07/1967,***-**-9661
1887,46,Joseph,Anthony,TX,03/06/1989,***-**-5196
1888,984,Madeline,Irwin,AK,09/03/1958,***-**-0671
1889,318,Chad,West,MN,01/12/1974,***-**-1189
1890,225,Aaron,Brown,KS,09/02/1970,***-**-8081
1891,1266,Megan,Powell,KS,02/21/1962,***-**-6166
1892,354,Ivan,Conley,CA,01/25/1982,***-**-0309
1893,344,Bianca,Page,NM,02/22/1987,***-**-3023
1894,1202,Matthew,Henry,RI,03/30/1981,***-**-6295
1895,1233,Wesley,Smith,AR,05/17/1975,***-**-7758
1896,1986,Shannon,Torres,MS,01/06/1983,***-**-1380
1897,2121,Noah,Herman,ME,02/13/1964,***-**-7801
1898,1684,Christina,Morgan,CO,03/05/1963,***-**-5012
1899,111,Lisa,Williams,SD,07/14/1991,***-**-5641
1900,715,Angela,Adams,MO,05/09/1973,***-**-7304
1901,869,Deborah,Anthony,ND,04/02/1980,***-**-8077
1902,514,Jeffrey,Owens,MT,09/05/1972,***-**-6976
1903,1787,Kevin,Howard,KY,05/31/1980,***-**-8767
1904,229,Tina,Peters,MO,07/08/1959,***-**-3646
1905,1200,Louis,Hart,RI,05/09/1957,***-**-5742
1906,1352,Juan,Barry,VA,04/07/1964,***-**-0783
1907,1184,Michael,Garrett,IN,09/17/1965,***-**-4728
1908,896,Justin,Miller,NE,08/08/1993,***-**-6228
1909,287,Chad,Robinson,RI,08/30/1976,***-**-1062
1910,763,Daniel,Callahan,NV,05/31/1979,***-**-8277
1911,609,William,Payne,NJ,05/25/1966,***-**-6537
1912,993,Alvin,Shea,PA,07/30/1972,***-**-5567
1913,658,Joseph,Cox,MO,06/06/1969,***-**-3058
1914,1677,William,Miranda,NJ,01/14/1976,***-**-8664
1915,890,Christopher,Mcintosh,NY,11/11/1963,***-**-6744
1916,876,Ashley,Herring,CA,05/21/1984,***-**-7136
1917,22,Jeremy,Ellis,LA,10/14/1961,***-**-5018
1918,1047,James,Miller,VT,08/14/1976,***-**-6770
1919,1367,Jimmy,Walker,CA,06/13/1991,***-**-8798
1920,795,Pamela,Huynh,AZ,07/02/1980,***-**-6706
1921,831,Sherri,Nguyen,AR,06/17/1963,***-**-7282
1922,1253,Victor,Gonzales,AR,12/20/1956,***-**-6873
1923,934,Kevin,Johnson,UT,05/31/1990,***-**-2470
1924,104,Stephanie,Walker,GA,02/06/1978,***-**-3945
1925,1362,Matthew,Taylor,WA,04/06/1968,***-**-2274
1926,429,Renee,Decker,UT,02/04/1988,***-**-8096
1927,1903,Jonathan,Avila,CO,05/31/1965,***-**-7342
1928,1523,Mary,Lee,WV,09/02/1966,***-**-1358
1929,33,Andrew,Jennings,CA,04/22/1988,***-**-8660
1930,1206,Ashley,Fernandez,PA,09/14/1990,***-**-6998
1931,1011,Thomas,Kidd,WV,12/12/1982,***-**-7421
1932,1075,Thomas,Shaffer,FL,12/14/1963,***-**-4522
1933,1052,John,Douglas,AR,09/26/1975,***-**-6117
1934,684,Robert,Benitez,IA,10/24/1957,***-**-0167
1935,1328,Micheal,Ramirez,LA,07/31/1985,***-**-3317
1936,386,Jennifer,Watson,UT,09/10/1989,***-**-6997
1937,445,Sarah,Mitchell,NY,10/01/1957,***-**-7146
1938,1021,Erica,Moore,MN,03/20/1957,***-**-0654
1939,1969,Michael,Pruitt,WA,11/14/1985,***-**-6561
1940,487,Jennifer,Johnson,LA,04/15/1980,***-**-5708
1941,739,Darrell,Moreno,AK,11/30/1980,***-**-7021
1942,1331,Andrew,Barrett,MT,08/16/1959,***-**-1591
1943,1648,Michael,Le,NV,12/28/1986,***-**-1535
1944,380,Ryan,Myers,LA,07/09/1973,***-**-0813
1945,1694,Courtney,Rivera,SD,01/18/1961,***-**-8563
1946,1139,Michelle,Parrish,WV,05/26/1963,***-**-8720
1947,558,Ronnie,Nash,OH,06/05/1959,***-**-1227
1948,356,Jesse,Jackson,TX,08/11/1973,***-**-7626
1949,95,Paula,Gilbert,LA,07/13/1969,***-**-6532
1950,2059,Jared,Martin,OK,04/05/1977,***-**-3266
1951,894,Joshua,Massey,NE,06/21/1993,***-**-9713
1952,1796,William,Martin,AR,01/09/1957,***-**-1042
1953,1053,Ernest,Guzman,RI,01/24/1969,***-**-6904
1954,2124,Lisa,Porter,WI,07/28/1962,***-**-0789
1955,1165,Carlos,Diaz,NE,06/25/1972,***-**-9779
1956,1812,Richard,Neal,ID,12/08/1976,***-**-4878
1957,101,Andres,Rivera,PA,05/19/1993,***-**-2760
1958,515,Nicole,Neal,ND,03/23/1968,***-**-7256
1959,697,Kimberly,Stephens,AR,07/28/1981,***-**-8363
1960,1660,Erika,Dalton,NJ,03/23/1990,***-**-6658
1961,1774,Catherine,Osborne,OH,06/08/1986,***-**-0018
1962,530,Amanda,Miller,WV,10/08/1990,***-**-0431
1963,1493,Kristin,Johnson,WV,05/18/1980,***-**-1647
1964,571,William,Rush,WA,10/26/1980,***-**-4311
1965,858,Joe,Brown,KS,03/13/1994,***-**-9088
1966,1133,Kimberly,Nelson,AZ,12/04/1978,***-**-2012
1967,1496,Heather,Foster,MO,01/07/1959,***-**-8466
1968,1345,Brandy,Lambert,OH,09/06/1982,***-**-8681
1969,969,Amy,Small,NH,05/19/1993,***-**-3612
1970,825,Christopher,Francis,IA,10/31/1982,***-**-8536
1971,1480,Lorraine,Butler,RI,10/13/1981,***-**-1324
1972,1262,Timothy,Scott,WI,04/11/1978,***-**-2563
1973,1256,Adam,Leonard,SD,05/14/1982,***-**-3927
1974,607,Ashley,Baker,WI,10/07/1991,***-**-3210
1975,165,Carolyn,Owens,CA,05/02/1979,***-**-9140
1976,1989,Michelle,Nolan,CO,04/28/1963,***-**-2978
1977,689,Thomas,Rose,OR,06/19/1979,***-**-6533
1978,1475,Robert,Flores,NE,04/17/1973,***-**-1191
1979,1268,Bryan,Whitehead,NV,01/10/1989,***-**-9651
1980,1800,Michael,Decker,TN,07/17/1959,***-**-4721
1981,957,Taylor,Watson,ME,09/17/1986,***-**-5802
1982,633,Hannah,Richards,MO,09/10/1978,***-**-3709
1983,575,Haley,Sanchez,VA,10/10/1991,***-**-2490
1984,192,Cynthia,Gray,GA,09/10/1957,***-**-7826
1985,1975,Elizabeth,May,ND,04/07/1987,***-**-5485
1986,164,Tracy,Miles,NY,05/21/1976,***-**-1924
1987,313,James,Herrera,NM,04/27/1958,***-**-6143
1988,664,Benjamin,Galvan,OR,06/14/1969,***-**-7125
1989,659,David,Choi,GA,12/06/1970,***-**-2416
1990,1973,Jeffrey,Mccarty,NC,02/27/1990,***-**-9024
1991,1174,Sherry,Monroe,LA,05/18/1985,***-**-3276
1992,838,Michael,Gonzalez,NH,02/26/1977,***-**-6500
1993,1771,Darren,Harrell,OR,03/06/1962,***-**-5656
1994,1705,Joseph,Long,ND,07/31/1981,***-**-2926
1995,867,Tammy,Curry,CO,12/13/1990,***-**-6118
1996,379,Anthony,Thomas,TN,09/03/1964,***-**-5389
1997,1819,Rodney,Lawson,NM,10/22/1988,***-**-6989
1998,770,Steven,Gould,MN,06/15/1969,***-**-1538
1999,2069,Austin,Cox,LA,01/07/1983,***-**-9405
2000,383,Shelly,Miller,IL,04/30/1962,***-**-5240
2001,1937,Rachel,Pratt,AR,12/05/1966,***-**-4743
2002,1586,John,Hill,TX,01/07/1992,***-**-7717
2003,1795,Gerald,Hernandez,CA,03/01/1982,***-**-3648
2004,1227,Donald,Richardson,CA,05/25/1969,***-**-2416
2005,1172,Philip,Cannon,CA,01/19/1992,***-**-2516
2006,2031,William,King,AK,06/10/1967,***-**-5590
2007,1226,Lee,Reed,OR,05/25/1987,***-**-0149
2008,1126,Veronica,Strickland,NH,04/20/1974,***-**-4151
2009,533,James,Gonzalez,NC,01/07/1965,***-**-2194
2010,1114,Jacqueline,Ward,NH,12/20/1986,***-**-4524
2011,215,Jose,Johnson,ND,05/22/1967,***-**-2628
2012,1451,Ronald,Smith,DE,09/28/1957,***-**-4374
2013,1214,Katherine,King,RI,09/26/1963,***-**-6189
2014,701,Carla,Burnett,CA,09/07/1977,***-**-0943
2015,2017,Evelyn,Bradley,SC,06/18/1957,***-**-0969
2016,1193,Thomas,Jordan,PA,02/17/1958,***-**-2612
2017,1398,Eric,Hernandez,IL,06/03/1959,***-**-8875
2018,1056,Stephen,Hicks,VT,10/23/1966,***-**-6660
2019,891,Terri,Richardson,IL,08/09/1965,***-**-9746
2020,990,Charlotte,Evans,PA,04/27/1973,***-**-5916
2021,1964,Jeffrey,Rose,FL,07/25/1959,***-**-3871
2022,792,Jeanne,Williams,TX,12/10/1964,***-**-6601
2023,932,Rebecca,Anderson,MN,03/18/1978,***-**-7809
2024,1380,Jacob,Chavez,PA,10/10/1978,***-**-4084
2025,529,Richard,Nelson,FL,11/04/1992,***-**-1489
2026,1626,Alison,Collins,LA,09/10/1991,***-**-8839
2027,1066,Holly,Fox,WY,08/11/1985,***-**-3929
2028,738,Carolyn,Williams,RI,03/01/1978,***-**-7077
2029,447,Cathy,Cooper,MT,02/15/1994,***-**-8979
2030,1633,Keith,Horn,MI,12/13/1988,***-**-3102
2031,1472,Suzanne,Saunders,GA,10/29/1966,***-**-1282
2032,1029,William,Molina,AK,03/18/1989,***-**-9180
2033,2075,Steven,Stanton,MO,12/09/1993,***-**-0927
2034,1710,Bryan,Stephens,TX,05/01/1991,***-**-9078
2035,1793,Aaron,Allen,HI,12/14/1969,***-**-6459
2036,20,Gina,Hunt,NV,08/12/1986,***-**-3821
2037,1111,Lori,Wilson,IA,12/03/1980,***-**-3755
2038,114,Kristi,Spencer,NE,08/30/1963,***-**-3145
2039,1616,Michelle,Huffman,AL,05/13/1974,***-**-5948
2040,970,Valerie,Simmons,AR,08/07/1973,***-**-4323
2041,762,John,Medina,GA,12/24/1959,***-**-5244
2042,730,Denise,Ewing,LA,09/02/1974,***-**-5290
2043,878,Anna,Meyers,AZ,06/14/1976,***-**-6602
2044,1947,Ashley,Bray,WV,10/01/1981,***-**-8804
2045,1976,Gabrielle,Ochoa,ME,12/02/1969,***-**-5306
2046,873,Brandon,Dunn,FL,11/29/1973,***-**-4941
2047,329,Elizabeth,Chavez,MI,12/04/1960,***-**-2197
2048,1252,Kyle,Rios,WA,04/06/1967,***-**-2992
2049,1830,Jason,Hill,IL,07/27/1991,***-**-4407
2050,749,Kristen,Li,MD,05/25/1991,***-**-3025
2051,660,Charles,Simmons,WA,10/19/1972,***-**-4900
2052,2094,Derek,Dixon,AK,05/22/1963,***-**-2196
2053,61,Sarah,Williams,AK,07/30/1992,***-**-0343
2054,1271,Kaitlin,Costa,VT,08/26/1989,***-**-7674
2055,2032,Matthew,Jones,MA,11/30/1989,***-**-0361
2056,324,Molly,Bennett,MA,07/14/1984,***-**-4164
2057,649,Bobby,Jones,NH,02/15/1968,***-**-1848
2058,1061,Jennifer,Lewis,ID,04/13/1968,***-**-4353
2059,1507,Brian,Wilson,GA,02/14/1963,***-**-0693
2060,1567,Thomas,Graham,MA,10/02/1988,***-**-5911
2061,1655,Deborah,Acosta,ID,07/08/1992,***-**-1988
2062,1591,Mitchell,Cook,PA,02/08/1988,***-**-4451
2063,1205,Amy,Jacobs,RI,08/20/1957,***-**-4913
2064,611,Kimberly,Williams,OH,10/02/1962,***-**-1474
2065,55,John,Williams,MO,05/11/1963,***-**-8882
2066,1617,Bernard,Martinez,SC,01/01/1959,***-**-2910
2067,588,Allison,Walter,WY,10/21/1978,***-**-5582
2068,840,William,Boyle,SD,05/25/1986,***-**-3702
2069,184,Jessica,Howell,WA,11/02/1962,***-**-8142
2070,128,Christine,Anthony,NY,01/18/1989,***-**-0561
2071,644,Samuel,Jones,CT,06/10/1989,***-**-3255
2072,1738,Kyle,Moore,ND,09/18/1970,***-**-5398
2073,373,Brittany,Vance,TN,07/06/1974,***-**-3913
2074,1302,Laura,Jacobson,WV,02/05/1962,***-**-9901
2075,1611,Erin,Briggs,AR,02/25/1987,***-**-6681
2076,1596,Stephen,Smith,MI,05/13/1963,***-**-9670
2077,1368,Douglas,Clark,NV,03/10/1982,***-**-7437
2078,1766,Brandon,Oneal,MI,01/08/1985,***-**-1872
2079,509,Andrew,Baldwin,MO,07/19/1960,***-**-9735
2080,222,Anna,Schroeder,KY,03/27/1972,***-**-3797
2081,1808,Valerie,Stone,NE,01/07/1994,***-**-8118
2082,980,Sean,Sanchez,WI,11/29/1963,***-**-1009
2083,1476,Vanessa,Graham,NY,09/21/1972,***-**-1982
2084,2009,Katherine,Anderson,ME,09/26/1988,***-**-8425
2085,2076,Erica,Gonzalez,NC,08/29/1967,***-**-7362
2086,1659,Stacy,Johnson,FL,10/27/1980,***-**-7345
2087,434,Kevin,Watts,NH,06/20/1957,***-**-3488
2088,119,Emily,Nguyen,NV,11/27/1960,***-**-6079
2089,244,Lynn,Hall,OK,04/12/1977,***-**-7857
2090,804,Gail,Johnson,CT,06/06/1990,***-**-3613
2091,212,Connie,Olsen,OH,12/30/1988,***-**-6860
2092,417,Michael,Church,KY,11/27/1959,***-**-5079
2093,555,Mike,Wilson,MN,12/23/1962,***-**-7316
2094,519,Crystal,Fisher,ID,11/10/1972,***-**-9745
2095,232,Charles,Duncan,NC,02/14/1980,***-**-9851
2096,898,Roy,Perkins,FL,10/10/1988,***-**-8096
2097,24,Dustin,Jackson,HI,01/06/1979,***-**-2345
2098,2086,Laura,Contreras,WY,05/17/1962,***-**-6546
2099,1709,Timothy,Morton,SD,07/02/1993,***-**-3871
2100,1606,John,Morrison,MA,01/10/1984,***-**-4470
2101,1917,Joseph,Wood,FL,11/02/1957,***-**-5341
2102,928,Oscar,Romero,IL,03/08/1987,***-**-5634
2103,1175,Shannon,Wilson,UT,11/19/1969,***-**-3974
2104,1500,James,Armstrong,ND,07/23/1975,***-**-4550
2105,848,Ronnie,Ellison,WA,04/22/1980,***-**-2267
2106,216,Joshua,Wilcox,OK,09/27/1986,***-**-7150
2107,274,Bryan,Rocha,AZ,02/03/1964,***-**-8996
2108,756,Matthew,Flynn,VA,10/05/1957,***-**-1385
2109,1925,Amanda,Turner,MN,12/28/1960,***-**-7060
2110,1731,Steven,White,MA,03/05/1959,***-**-4892
2111,1019,Andrea,Berry,AL,02/14/1989,***-**-6290
2112,1155,Shawn,Burke,CA,01/01/1960,***-**-9071
2113,449,Rhonda,Wilson,VT,01/08/1987,***-**-0832
2114,115,Jay,Hart,CT,05/14/1963,***-**-6255
2115,1636,Ashley,Martinez,NV,04/13/1986,***-**-5385
2116,84,Elizabeth,Johnston,IL,08/03/1974,***-**-2936
2117,1478,Andrew,Acevedo,MT,06/29/1991,***-**-6963
2118,384,Michelle,Lynch,PA,03/28/1972,***-**-8040
2119,1582,Cristian,Gibbs,CT,02/08/1963,***-**-9478
